date,weight,day_of_week,is_weekend,is_holiday
2023-10-14,207.6,Saturday,True,False
2023-10-15,206.8,Sunday,True,False
2023-10-16,209.8,Monday,False,False
2023-10-17,207.8,Tuesday,False,False
2023-10-18,207.2,Wednesday,False,False
2023-10-19,206.8,Thursday,False,False
2023-10-20,206.6,Friday,False,False
2023-10-21,209.2,Saturday,True,False
2023-10-22,208.0,Sunday,True,False
2023-10-23,207.0,Monday,False,False
2023-10-24,209.0,Tuesday,False,False
2023-10-25,209.6,Wednesday,False,False
2023-10-26,206.8,Thursday,False,False
2023-10-27,208.2,Friday,False,False
2023-10-28,207.2,Saturday,True,False
2023-10-29,207.2,Sunday,True,False
2023-10-30,209.0,Monday,False,False
2023-10-31,208.0,Tuesday,False,False
2023-11-01,208.4,Wednesday,False,False
2023-11-02,206.6,Thursday,False,False
2023-11-04,208.4,Saturday,True,False
2023-11-05,208.8,Sunday,True,False
2023-11-06,207.4,Monday,False,False
2023-11-07,208.4,Tuesday,False,False
2023-11-08,207.6,Wednesday,False,False
2023-11-09,208.2,Thursday,False,False
2023-11-10,207.6,Friday,False,True
2023-11-11,206.4,Saturday,True,True
2023-11-12,206.6,Sunday,True,False
2023-11-13,208.0,Monday,False,False
2023-11-14,209.8,Tuesday,False,False
2023-11-15,209.6,Wednesday,False,False
2023-11-16,209.4,Thursday,False,False
2023-11-17,208.2,Friday,False,False
2023-11-18,207.2,Saturday,True,False
2023-11-20,209.6,Monday,False,False
2023-11-21,212.4,Tuesday,False,False
2023-11-22,213.8,Wednesday,False,False
2023-11-24,209.6,Friday,False,False
2023-11-25,209.4,Saturday,True,False
2023-11-27,213.2,Monday,False,False
2023-11-28,210.0,Tuesday,False,False
2023-11-29,210.4,Wednesday,False,False
2023-11-30,211.6,Thursday,False,False
2023-12-01,210.0,Friday,False,False
2023-12-02,208.2,Saturday,True,False
2023-12-03,210.6,Sunday,True,False
2023-12-04,208.8,Monday,False,False
2023-12-05,207.2,Tuesday,False,False
2023-12-06,207.8,Wednesday,False,False
2023-12-07,205.6,Thursday,False,False
2023-12-08,207.8,Friday,False,False
2023-12-09,210.8,Saturday,True,False
2023-12-11,209.4,Monday,False,False
2023-12-13,209.4,Wednesday,False,False
2023-12-14,209.4,Thursday,False,False
2023-12-16,210.4,Saturday,True,False
2023-12-18,209.8,Monday,False,False
2023-12-19,211.4,Tuesday,False,False
2023-12-20,212.4,Wednesday,False,False
2023-12-21,211.4,Thursday,False,False
2023-12-22,212.2,Friday,False,False
2023-12-23,212.0,Saturday,True,False
2023-12-28,212.0,Thursday,False,False
2023-12-29,211.6,Friday,False,False
2023-12-30,211.4,Saturday,True,False
2023-12-31,211.8,Sunday,True,False
2024-01-03,212.8,Wednesday,False,False
2024-01-04,212.8,Thursday,False,False
2024-01-05,211.8,Friday,False,False
2024-01-06,210.8,Saturday,True,False
2024-01-09,217.4,Tuesday,False,False
2024-01-10,214.8,Wednesday,False,False
2024-01-11,214.8,Thursday,False,False
2024-01-12,214.4,Friday,False,False
2024-01-13,215.0,Saturday,True,False
2024-01-15,214.2,Monday,False,True
2024-01-16,214.6,Tuesday,False,False
2024-01-17,214.4,Wednesday,False,False
2024-01-18,213.2,Thursday,False,False
2024-01-19,213.2,Friday,False,False
2024-01-20,211.8,Saturday,True,False
2024-01-21,211.4,Sunday,True,False
2024-01-22,214.8,Monday,False,False
2024-01-23,214.8,Tuesday,False,False
2024-01-24,211.0,Wednesday,False,False
2024-01-25,211.8,Thursday,False,False
2024-01-26,213.8,Friday,False,False
2024-01-27,215.0,Saturday,True,False
2024-01-28,213.6,Sunday,True,False
2024-01-29,214.0,Monday,False,False
2024-01-30,213.0,Tuesday,False,False
2024-01-31,214.0,Wednesday,False,False
2024-02-01,213.2,Thursday,False,False
2024-02-03,214.6,Saturday,True,False
2024-02-05,212.8,Monday,False,False
2024-02-06,213.2,Tuesday,False,False
2024-02-07,212.4,Wednesday,False,False
2024-02-09,217.4,Friday,False,False
2024-02-10,216.0,Saturday,True,False
2024-02-11,215.4,Sunday,True,False
2024-02-12,214.8,Monday,False,False
2024-02-13,212.8,Tuesday,False,False
2024-02-14,216.0,Wednesday,False,False
2024-02-15,215.4,Thursday,False,False
2024-02-16,213.2,Friday,False,False
2024-02-17,212.8,Saturday,True,False
2024-02-18,211.6,Sunday,True,False
2024-02-20,212.8,Tuesday,False,False
2024-02-21,212.6,Wednesday,False,False
2024-02-22,213.8,Thursday,False,False
2024-02-23,211.8,Friday,False,False
2024-02-24,211.6,Saturday,True,False
2024-02-25,209.4,Sunday,True,False
2024-02-26,212.4,Monday,False,False
2024-02-27,213.2,Tuesday,False,False
2024-02-28,209.6,Wednesday,False,False
2024-02-29,210.6,Thursday,False,False
2024-03-01,212.4,Friday,False,False
2024-03-02,211.4,Saturday,True,False
2024-03-03,214.0,Sunday,True,False
2024-03-04,212.8,Monday,False,False
2024-03-05,212.4,Tuesday,False,False
2024-03-06,213.6,Wednesday,False,False
2024-03-07,214.4,Thursday,False,False
2024-03-08,212.4,Friday,False,False
2024-03-09,211.0,Saturday,True,False
2024-03-10,211.8,Sunday,True,False
2024-03-11,213.8,Monday,False,False
2024-03-12,214.8,Tuesday,False,False
2024-03-13,212.6,Wednesday,False,False
2024-03-14,212.0,Thursday,False,False
2024-03-15,214.8,Friday,False,False
2024-03-16,211.6,Saturday,True,False
2024-03-17,212.8,Sunday,True,False
2024-03-18,212.2,Monday,False,False
2024-03-19,214.2,Tuesday,False,False
2024-03-21,212.6,Thursday,False,False
2024-03-22,216.0,Friday,False,False
2024-03-23,213.0,Saturday,True,False
2024-03-24,214.0,Sunday,True,False
2024-03-25,213.8,Monday,False,False
2024-03-26,212.6,Tuesday,False,False
2024-03-27,216.2,Wednesday,False,False
2024-03-28,216.2,Thursday,False,False
2024-03-29,213.8,Friday,False,False
2024-03-30,212.6,Saturday,True,False
2024-03-31,215.8,Sunday,True,False
2024-04-01,216.2,Monday,False,False
2024-04-02,216.4,Tuesday,False,False
2024-04-03,214.0,Wednesday,False,False
2024-04-04,214.8,Thursday,False,False
2024-04-05,214.8,Friday,False,False
2024-04-06,215.8,Saturday,True,False
2024-04-07,215.8,Sunday,True,False
2024-04-08,215.4,Monday,False,False
2024-04-09,216.6,Tuesday,False,False
2024-04-10,215.2,Wednesday,False,False
2024-04-11,215.8,Thursday,False,False
2024-04-12,213.6,Friday,False,False
2024-04-13,216.6,Saturday,True,False
2024-04-14,215.0,Sunday,True,False
2024-04-15,212.8,Monday,False,False
2024-04-16,214.2,Tuesday,False,False
2024-04-17,217.0,Wednesday,False,False
2024-04-18,215.0,Thursday,False,False
2024-04-19,215.6,Friday,False,False
2024-04-20,214.2,Saturday,True,False
2024-04-21,213.8,Sunday,True,False
2024-04-22,215.4,Monday,False,False
2024-04-23,214.8,Tuesday,False,False
2024-04-24,214.6,Wednesday,False,False
2024-04-25,213.6,Thursday,False,False
2024-04-26,214.6,Friday,False,False
2024-04-27,214.4,Saturday,True,False
2024-04-28,214.8,Sunday,True,False
2024-04-29,215.8,Monday,False,False
2024-04-30,216.2,Tuesday,False,False
2024-05-01,213.8,Wednesday,False,False
2024-05-02,214.2,Thursday,False,False
2024-05-03,213.2,Friday,False,False
2024-05-04,214.4,Saturday,True,False
2024-05-05,214.4,Sunday,True,False
2024-05-06,213.8,Monday,False,False
2024-05-07,213.0,Tuesday,False,False
2024-05-08,213.4,Wednesday,False,False
2024-05-09,214.8,Thursday,False,False
2024-05-10,214.6,Friday,False,False
2024-05-11,212.8,Saturday,True,False
2024-05-12,213.8,Sunday,True,False
2024-05-13,215.2,Monday,False,False
2024-05-14,214.4,Tuesday,False,False
2024-05-15,213.2,Wednesday,False,False
2024-05-16,213.6,Thursday,False,False
2024-05-17,214.0,Friday,False,False
2024-05-18,212.6,Saturday,True,False
2024-05-19,212.2,Sunday,True,False
2024-05-20,212.4,Monday,False,False
2024-05-22,213.6,Wednesday,False,False
2024-05-23,215.2,Thursday,False,False
2024-05-24,215.2,Friday,False,False
2024-05-25,215.4,Saturday,True,False
2024-05-26,214.6,Sunday,True,False
2024-05-27,216.0,Monday,False,True
2024-05-28,216.4,Tuesday,False,False
2024-05-29,215.0,Wednesday,False,False
2024-05-30,215.2,Thursday,False,False
2024-05-31,216.2,Friday,False,False
2024-06-01,216.2,Saturday,True,False
2024-06-02,217.0,Sunday,True,False
2024-06-03,216.8,Monday,False,False
2024-06-04,215.8,Tuesday,False,False
2024-06-05,215.2,Wednesday,False,False
2024-06-06,219.2,Thursday,False,False
2024-06-07,219.0,Friday,False,False
2024-06-08,216.8,Saturday,True,False
2024-06-09,215.2,Sunday,True,False
2024-06-10,215.4,Monday,False,False
2024-06-11,215.0,Tuesday,False,False
2024-06-12,217.2,Wednesday,False,False
2024-06-13,217.2,Thursday,False,False
2024-06-14,215.8,Friday,False,False
2024-06-15,218.2,Saturday,True,False
2024-06-16,218.4,Sunday,True,False
2024-06-17,215.4,Monday,False,False
2024-06-18,216.8,Tuesday,False,False
2024-06-19,216.0,Wednesday,False,True
2024-06-20,216.8,Thursday,False,False
2024-06-21,215.2,Friday,False,False
2024-06-22,214.8,Saturday,True,False
2024-06-23,217.0,Sunday,True,False
2024-06-24,216.8,Monday,False,False
2024-06-25,215.6,Tuesday,False,False
2024-06-26,215.0,Wednesday,False,False
2024-06-27,215.4,Thursday,False,False
2024-06-28,213.4,Friday,False,False
2024-06-29,215.9,Saturday,True,False
2024-06-30,216.8,Sunday,True,False
2024-07-01,217.4,Monday,False,False
2024-07-02,219.8,Tuesday,False,False
2024-07-03,216.3,Wednesday,False,False
2024-07-04,217.5,Thursday,False,True
2024-07-06,215.1,Saturday,True,False
2024-07-07,213.6,Sunday,True,False
2024-07-08,216.8,Monday,False,False
2024-07-09,216.2,Tuesday,False,False
2024-07-10,215.7,Wednesday,False,False
2024-07-11,217.6,Thursday,False,False
2024-07-12,215.6,Friday,False,False
2024-07-13,217.0,Saturday,True,False
2024-07-14,220.1,Sunday,True,False
2024-07-15,216.9,Monday,False,False
2024-07-16,215.4,Tuesday,False,False
2024-07-17,216.9,Wednesday,False,False
2024-07-18,215.4,Thursday,False,False
2024-07-19,215.4,Friday,False,False
2024-07-20,214.7,Saturday,True,False
2024-07-21,214.7,Sunday,True,False
2024-07-22,214.8,Monday,False,False
2024-07-23,214.8,Tuesday,False,False
2024-07-24,214.1,Wednesday,False,False
2024-07-25,214.8,Thursday,False,False
2024-07-26,213.1,Friday,False,False
2024-07-27,213.5,Saturday,True,False
2024-07-28,215.8,Sunday,True,False
2024-07-29,215.6,Monday,False,False
2024-07-30,217.9,Tuesday,False,False
2024-07-31,221.0,Wednesday,False,False
2024-08-01,217.0,Thursday,False,False
2024-08-02,215.5,Friday,False,False
2024-08-03,216.3,Saturday,True,False
2024-08-04,214.3,Sunday,True,False
2024-08-05,217.4,Monday,False,False
2024-08-06,216.5,Tuesday,False,False
2024-08-07,216.8,Wednesday,False,False
2024-08-08,213.4,Thursday,False,False
2024-08-09,214.9,Friday,False,False
2024-08-10,217.4,Saturday,True,False
2024-08-11,217.4,Sunday,True,False
2024-08-12,214.6,Monday,False,False
2024-08-13,214.7,Tuesday,False,False
2024-08-14,214.3,Wednesday,False,False
2024-08-15,215.4,Thursday,False,False
2024-08-16,215.1,Friday,False,False
2024-08-17,215.7,Saturday,True,False
2024-08-18,217.4,Sunday,True,False
2024-08-19,217.0,Monday,False,False
2024-08-20,214.4,Tuesday,False,False
2024-08-21,213.2,Wednesday,False,False
2024-08-22,214.5,Thursday,False,False
2024-08-23,217.6,Friday,False,False
2024-08-24,217.5,Saturday,True,False
2024-08-25,216.2,Sunday,True,False
2024-08-26,216.6,Monday,False,False
2024-08-27,214.9,Tuesday,False,False
2024-08-28,216.6,Wednesday,False,False
2024-08-29,221.3,Thursday,False,False
2024-08-30,218.5,Friday,False,False
2024-08-31,217.7,Saturday,True,False
2024-09-01,216.5,Sunday,True,False
2024-09-02,215.1,Monday,False,True
2024-09-03,214.2,Tuesday,False,False
2024-09-04,213.7,Wednesday,False,False
2024-09-05,216.7,Thursday,False,False
2024-09-06,214.8,Friday,False,False
2024-09-07,216.9,Saturday,True,False
2024-09-08,216.6,Sunday,True,False
2024-09-09,217.8,Monday,False,False
2024-09-10,217.6,Tuesday,False,False
2024-09-11,217.2,Wednesday,False,False
2024-09-12,215.9,Thursday,False,False
2024-09-13,213.2,Friday,False,False
2024-09-14,214.8,Saturday,True,False
2024-09-15,213.6,Sunday,True,False
2024-09-16,215.1,Monday,False,False
2024-09-17,214.8,Tuesday,False,False
2024-09-18,213.0,Wednesday,False,False
2024-09-19,212.6,Thursday,False,False
2024-09-20,214.0,Friday,False,False
2024-09-21,218.1,Saturday,True,False
2024-09-22,215.4,Sunday,True,False
2024-09-23,216.1,Monday,False,False
2024-09-24,214.9,Tuesday,False,False
2024-09-25,215.3,Wednesday,False,False
2024-09-26,214.9,Thursday,False,False
2024-09-27,213.3,Friday,False,False
2024-09-28,213.7,Saturday,True,False
2024-09-29,213.3,Sunday,True,False
